song_id,title,artist,year,tempo,duration,key,mode,loudness
SOZBNUO12A8C133D8A,I Do (Chris The Greek Remix),Tina Ann,2003,134.017,237.53098,10,0,-5.447
SOUEYVF12A58A7B70F,Hold Up My Heart,Brooke White,2009,89.665,233.79546,2,1,-8.023
SOMTLNK12A58A7A62B,A Sailboat In The Moonlight,Arthur Tracy,1993,58.69,173.89669,7,1,-19.404
SOBEBCP12AB0182AEE,Ciudad desierta,Alex Ubago,2009,135.016,186.09587,7,1,-5.274
SONFVVI12A8C133210,Directions to my special place,themselves,2003,95.779,274.1024,9,0,-13.275
SOWJCOU12A8C1374EA,See The Light,The Jeff Healey Band,1988,111.865,267.33669,7,1,-4.732
SOFQOAR12AC4688316,Boulevard St. Germain,Bloomfield,2006,179.976,353.69751,1,1,-6.718
SOQSVRE12A8C13A31C,Burning Skies,Tones On Tail,1987,95.425,387.16036,2,0,-11.705
SOLQVLD12A58A7610B,Secret Handshakes,The Ataris,2006,174.468,222.9024,11,0,-4.317
SOIKNYT12A8C134A20,40,U2,1992,146.826,406.85669,8,1,-8.539
SONTKHG12A81C22D4C,Only You,Ayo,2006,57.639,288.49587,0,1,-11.471
SONPLJV12AB0182571,One Step Forward_ Two Steps Back,John Sebastian,1976,101.971,276.45342,0,1,-12.983
SOVLJVC12AB01809F8,Let It Bang,X-ecutioners featuring M.O.P.,2001,185.498,210.07628,10,0,-4.33
SOLZCZD12A8C13833B,Baños De Budapest (Extended Remix),Hevia,2005,124.006,331.88526,5,0,-4.769
SOFWWIA12AB01884A1,Sleepy Lad,Maximilian Hecker,2004,77.006,174.23628,7,1,-14.689
SOCWFVT12AB01890F8,Sea of Green,Slackbaba,2006,88.644,465.6322,0,1,-7.016
SOICLQB12A8C13637C,Exodus,Sunscreem,1995,130.201,232.4371,11,0,-8.955
SONFOEG12A8C13B8B8,True Fuschnick,FU-Schnickens,1992,101.871,237.92281,9,1,-9.093
SOPWWAV12A8C13A825,Sickness,Agnostic Front,1999,151.184,92.18567,6,0,-3.565
SOFDYGC12A6D4F9059,Inertiatic Esp,The Mars Volta,2003,112.486,266.47465,6,0,-3.952
SOEYALK12A8C143123,Foolish Little Girl,The Shirelles,1963,116.764,132.33587,5,1,-11.49
SONJNMA12A6701DFDE,Inaudible Melodies,Jack Johnson,2000,147.602,207.09832,11,0,-15.218
SOOTJIQ12A8C1368B9,A Veces Vuelvo,Catupecu Machu,2004,126.992,266.1873,1,1,-4.768
SOPMXHY12A6D4F7DBC,Isle Of Inishmore - Part 1 (Air),Kathy Mattea,2002,79.091,124.83873,9,1,-14.479
SOOGOQH12A8C1415D7,What Would You Do?,City High,2001,191.548,174.91546,7,1,-6.567
SODZSJG12A6D4F87AF,Mambo Bacan,Line Renaud,1994,121.852,157.93587,7,0,-11.051
SORVMCT12A6D4FA8F7,Gamble Calypso,Mau Mau,2000,89.672,232.12363,2,1,-8.714
SOCUSAL12AB0182310,Sugar Bush,Bert Kaempfert,1997,161.804,201.42975,5,0,-18.994
SOZPUVL12AB0188069,Haughtiness And Puerile Dreams,Autumnblaze,2009,159.886,277.75955,2,1,-5.903
SODKOLK12A6D4FB6B1,Gettin' Together,Tommy James And The Shondells,1989,142.963,136.12363,10,0,-11.298
SODVLYP12A6D4FCCA3,Feriado,Chico Cesar,2008,163.99,238.23628,4,0,-7.083
SOGRTXS12AB017CCFC,Soul,Pedro Luis e a Parede,1997,159.134,229.45914,0,1,-6.032
SOPAHBW12A6D4F7638,Entonces,Fran Perea,2005,90.645,173.08689,4,1,-3.39
SONEGFT12A8C142567,Heart Trouble,Martina McBride,1993,175.954,198.42567,4,0,-7.958
SOFQVFL12A6701F8DC,6 Yrs (Album Version ),Reach 454,2003,95.953,237.19138,7,1,-2.76
SOGWPDK12A81C2242F,Unemployed Black Astronaut,Busdriver,2005,123.998,240.71791,8,1,-5.281
SOIVFAV12AB0183D33,Autumn's Ablaze (Live),Primordial,1998,186.12,484.10077,8,0,-13.383
SOKEGNC12A6D4FB54C,Main Title,Christophe Beck,2002,131.487,91.21914,8,0,-26.631
SOJWSCQ12A6D4FBAB9,Trumpet Blues And Cantabile,Mike Vax,2001,107.411,154.06975,7,1,-10.418
SONOKWX12AB0185FDC,Raggy Road,Capleton,1997,161.737,86.88281,7,1,-8.834
SOIQVDP12A8C13510A,You'll Need Somebody On Your Bond,Blind Willie Johnson,1991,80.16,187.16689,1,1,-17.389
SOFGXQV12A8C13C842,My Maria (LP Version),Martin Sexton,1998,86.805,244.4273,4,1,-10.218
SOVXQXN12A8C135FDC,No. 6 The Coombe,The Chieftains,1977,105.539,231.1571,7,1,-13.855
SORUYQB12A81357343,Virgen De La Nieve - 14-String Guitar Solo,Stephan Micus,2002,85.816,336.09098,3,1,-26.688
SOVNCCQ12A8C136CB3,Frankie & Sue,Darden Smith,1990,153.974,207.41179,5,0,-10.052
SOGZMUF12A67ADAE79,Death Song,The Last Days Of Jesus,2004,145.185,292.57098,4,1,-8.232
SOKIZGL12AB018342D,You (Demo),Radiohead,2009,111.629,204.06812,4,0,-13.708
SOYSKFE12A8C143AF3,Everyday Stranger,Dub Pistols feat. TK & Ashley Slater,2009,111.997,328.48934,0,0,-6.841
SOWFMJA12AB01837B6,Hip Replacement,Paris_ Texas,2002,100.532,225.67138,0,1,-6.737
SOVPVKY12A6D4F6F86,Every Breath I Take,Gene Pitney,1986,93.301,166.3473,7,1,-6.832
SOTZUHM12A58A7E054,Here I Am,FFH,2003,138.504,263.83628,3,1,-6.315
SOTPQTD12A58A7E19B,Down And Out In Paradise,John Mellencamp,1987,134.929,216.86812,11,0,-8.698
SOMYFOE12AB0183244,El Chorro,Los Auténticos Decadentes,1997,140.823,153.57342,0,1,-5.79
SOTJMAA12AB01862F2,Sugar Blues,Bob Willis,2000,121.923,172.09424,3,1,-13.559
SOCQGCO12A8C13D2E4,Zornig!,Dynamite Deluxe,2000,87.844,148.29669,9,0,-8.315
SOTGNAJ12A58A7F3FE,Who Do You Roll With?  (LP Version),New Direction,1999,56.703,265.24689,2,0,-6.611
SOHKLFL12A6D4FA150,Kill Your Darlings,Soulwax,1996,111.223,201.24689,0,0,-8.146
SOWLJJD12AF729D3F5,Here I Am,Phantom Planet,2004,105.902,120.65914,6,1,-9.628
SOPUCKL12A6D4FB5A6,The Coloness Of The Chain,Tony Joe White,1993,139.905,329.35138,2,1,-17.816
SOKPTHW12AB018AB51,This Very Moment,Set Your Goals,2006,131.639,153.23383,8,1,-6.754
SOLXIWW12AC468805A,Feeling,Jaco & Mixxmaster,2008,136.981,441.99138,1,1,-5.639
SOERGHR12AAF3B2A52,Gotta Cut Out,Jimmy McCracklin,2002,101.241,147.64363,2,0,-8.441
SOWCTVQ12A8C134C64,True Nature,Jane's Addiction,2003,92.099,229.61587,7,0,-3.782
SOAUQNX12AB017B7CF,Your Touch Versus Death,Every Time I Die,2000,187.401,215.43138,10,1,-9.171
SOUKHSU12AB0185CB0,It's So Fine,Jackie Wilson,1958,136.749,128.93995,10,1,-9.936
SOWNKOB12A6310E331,Deus Ex Machina,William Orbit,1993,152.084,339.80036,8,0,-35.277
SOAVPSK12A58A7ED21,Animal Crimes,Mad Are Sane_ The,1984,196.196,228.8322,1,1,-8.999
SOMVRYP12AB0185AFF,Flight of the Elephant,Workhorse,2007,60.15,370.85995,5,1,-8.816
SOCIACN12AB0189ADC,Storm,The Pharcyde,2004,97.594,217.88689,2,1,-4.163
SOAQTZJ12A8C14343C,Canal de jonage,Michèle Bernard,2006,234.361,230.24281,2,0,-12.166
SORWASK12A6D4FA5ED,Ramène Moi,Lara Fabian,1994,109.965,273.13587,2,1,-7.387
SORLVXI12A8AE45E37,Prayer For The Dying (Live In Paris),Seal,2005,133.193,304.14322,5,1,-6.373
SOJEECD12AB018BDA5,I'll Be Yours,Faron Young,1994,74.894,168.72444,2,1,-13.601
SOHUHHZ12AAA15E72E,Sarankégni,Djelimady Tounkara,2005,145.93,487.33995,0,1,-9.777
SOLJMGD12A58A76C3A,Isle of St. Helena,Mary Black & General Humbert,1984,99.237,303.75138,7,1,-10.273
SOELVHE12A8C135E02,Safety Net (Album Version),Moros Eros,2007,90.291,224.41751,2,0,-5.879
SOJKSPB12A67AD93AE,Marcel,Pierre Perret,1994,111.682,277.21098,10,0,-10.416
SOCHJTF12AC4686775,A Talk With Dad,Speech,2003,73.11,160.93995,1,0,-22.033
SOSKXWY12A8C135248,C'Etait Bien,Jean Corti,2001,163.567,183.19628,0,1,-11.765
SOBNTOJ12A8C133435,Whip Fight,Harry Gregson-Williams,2003,145.971,95.9473,10,0,-14.798
SOKJUPL12A6D4F8383,Atrapados En La Red,Tam Tam Go!,1999,130.402,405.41995,6,0,-4.811
SORGUQZ12AB0184B31,V,Zeromancer,2010,120.072,280.08444,2,1,-6.707
SOWPAXV12A67ADA046,Push It,Salt-N-Pepa,1988,127.597,207.62077,4,1,-5.668
SOFUUNS12AB018A286,Little Bit of Inner Air,Atomic Rooster,1972,124.714,159.60771,5,1,-9.079
SOSAOWI12A6D4F7119,Seeing Is Believing,Mike And The Mechanics,1988,132.167,193.56689,0,1,-5.24
SOCSLKG12A6D4F5954,Through With You,Maroon 5,2002,145.999,181.52444,10,0,-5.622
SONUOCM12A8C141FF0,The Lost Name of God,Amorphis,1992,122.483,332.06812,8,1,-7.107
SOTEDAD12A8AE4735F,Forever,Orbital,1994,87.982,478.45832,9,0,-13.27
SOKDPUY12AB0184594,God Gave Me You (Single/LP Version),Bryan White,1999,151.528,245.81179,8,1,-7.92
SOWGFDH12AB017B2F5,Caroline (LP Version),Billy Pilgrim,1995,137.296,220.26404,2,1,-7.152
SOGWIQR12A8C144C22,It's A Secret,Mungo Jerry,1995,88.58,193.90649,7,1,-9.984
SOCKRKE12AB018DD02,Talk To Your Daughter (Album Version),Robben Ford,1988,137.23,250.53995,0,1,-12.685
SOSTESB12A6D4F9A66,You Better Stop,Curtis Mayfield,1979,237.466,411.92444,8,1,-9.633
SOXVFFI12AF72A1065,Didn't Know Yet What I'd Know When I Was Bleedin',Dax Riggs,2007,75.452,157.36118,8,0,-6.34
SOSAQJU12AC90755D2,Born To Be Together,The Ronettes,1991,114.047,177.81506,7,1,-9.54
SOFFOFH12A8AE45129,Hopelessly,Rick Astley,1993,150.112,215.09179,8,1,-10.612
SOTGNGT12A8C142826,Creation,The James Taylor Quartet,1996,106.552,315.14077,0,1,-14.334
SOYTIWN12A6D4FBA37,Ernestine,Joe Bataan,2005,87.467,311.19628,10,1,-11.574
SORWORW12A6D4FBBE2,No Soy Uno Más,Jose Luis Perales,2008,136.478,191.21587,6,0,-6.025
SOURXDF12AB0180C6C,Cancion De Amor Eterno,Carlos Vives,2000,132.358,112.90077,9,0,-17.548
SOPZHFK12A8C135493,Adrift,Jack Johnson,2008,241.818,236.19873,0,1,-15.967
SOSIANM12AB018CC80,Only Human,Usher Featuring The Nu Beginning,2004,118.099,338.75546,5,0,-11.215
SOSAEZB12AB018DADE,My Last Date (With You),Skeeter Davis,1988,102.117,146.28526,0,1,-12.439
SOFGAJF12A8C141DA3,Fools Like You,Blue Rodeo,1992,126.1,280.65914,7,1,-6.033
SOPIFJT12A81C221AC,Three Little Birds,Bob Marley & The Wailers,2007,148.684,320.15628,4,0,-8.959
SOIXICA12A58A7A9A5,Ali Baba,Jackie Edwards,2003,157.177,179.09506,10,1,-6.543
SOBLUYN12A8AE48167,L'Aventurier,Jacques Dutronc,1969,98.733,151.09179,2,1,-7.246
SOJODCY12A58A7CE98,No Loafting,Junior Reid,1994,165.469,199.75791,1,0,-8.141
SOVVAVA12AF72A9926,Talk About Me,Screamin' Jay Hawkins,1995,63.263,150.56934,6,1,-11.316
SOAEGFO12A6D4F87AA,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,Dream Warriors,1996,106.821,414.24934,6,1,-8.164
SOPFIWM12AB0186A0D,(Prayer Is The Key To Heaven) Faith Unlocks The Door,Don Gibson,1959,81.832,151.09179,9,1,-15.854
SODWYJZ12AB018240F,America's Suitehearts,Fall Out Boy,2008,160.109,214.33424,2,1,-4.469
SOWOWTL12A6D4F9EB9,Désolé Pour La Poussière,Miossec,2004,89.013,225.90649,2,1,-7.254
SOACXUA12AB017C9A4,Rotate,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,2009,201.494,256.1824,0,1,-3.163
SOLFRCH12A67021C28,Got To Tell The People,Cornell Campbell,1997,141.257,184.99873,11,1,-15.726
SOKZCJC12AF72A8C79,Here And Beyond,Behemoth,2002,114.929,206.44526,6,0,-4.46
SOQAUIF12AC46861CF,Better Days (Album Version),Faith Hill,1998,141.705,207.80363,0,1,-7.132
SOVXKMW12A8C1414C1,Death Blow,Kool Moe Dee,1991,107.022,397.5571,6,1,-8.74
SOULPEW12A8C13E4F7,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna,2008,127.999,277.99465,10,0,-3.629
SOEOYBN12A6D4F9E2C,Turn The Heat Up,Bobaflex,2005,93.033,147.43465,10,1,-3.124
SOAPDWC12AC468BB3B,The Future,Benga,2006,87.468,277.55057,11,0,-8.525
SONAWWG12A8C133380,40 OZ Quartet Part I,Tha Liks,2001,160.267,108.2771,0,1,-6.929
SOGOVUN12A8AE46B43,I Don't Know,Teenage Fanclub,1991,116.239,274.70322,6,1,-15.838
SOORJCV12A8C144A4E,Xue Hua Chao,Hins Cheung,2008,149.765,238.21016,0,1,-6.339
SOQLWVI12A6D4F465F,Year 3_000 Blues (2002 Digital Remaster),Ten Years After,1970,106.145,145.00526,11,0,-10.124
SOOZDSM12A8C13D39D,3 + 3,Vangelis,1977,149.423,575.58159,1,1,-17.058
SOCMYLF12A67020A4D,Tell Your Momma Come,Black Eyed Peas,2000,204.304,196.362,7,0,-5.065
SOPQJZR12AB01882BD,Kiss the Sky,Danielle Bollinger,2006,129.986,223.52934,0,1,-4.518
SOVPTBI12AB01879CF,Anything's Better Than Feelin' The Blues,Martina McBride,1999,40.384,181.86404,11,1,-7.914
SOOAEZC12AAF3B28BD,Mary Had A Little Lamb,Dora The Explorer,2008,141.961,169.09016,7,1,-3.215
SODSFSH12A8C13EDFE,Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,1986,106.002,142.65424,0,1,-5.235
SOGMTCP12A58A81E46,Go And Wash (Those Dirty Feet),Johnny Horton,2005,104.284,138.86649,9,1,-16.059
SOIFMVY12A8AE467B1,October,U2,1981,94.838,142.23628,9,0,-14.05
SOVVGSH12A8C14085F,Pode Me Chamar,Eddie,2007,160.089,243.17342,8,1,-11.996
SOGVDLQ12A58A7E3C5,Comin' Home,ZO2,2007,88.344,346.51383,7,1,-5.802
SOPKWZP12A6D4F7DAF,Babes In Arms,April Wine,1979,127.463,200.9073,4,1,-13.613
SODVVZT12CF58273DB,The Christmas Song,Mannheim Steamroller,2009,96.002,199.83628,6,1,-11.949
SOAEHZK12AB0182ADF,20 horas de nada,Alex Ubago,2009,121.687,216.58077,2,1,-7.91
SODEAZT12A8C135EA2,Ur Själslig Död,Månegarm,2007,147.91,264.6722,10,0,-3.779
SOYTUNS12A8C134C16,Honey,Mariah Carey,1997,95.929,301.19138,5,0,-7.488
SOJMRUS12A8C13693A,Rescue And Breakout,James Horner,2003,95.543,203.54567,11,0,-16.487
SOBPTED12A6D4F99C7,You Can't Hurry Love (Live),Phil Collins,1990,206.941,174.23628,11,0,-9.79
SOWVTAJ12A8C13C6D5,Jingle Bells,Jim Reeves,1963,95.264,108.19873,0,1,-13.323
SOLDLRC12AC907269F,This Side Of Paradise,Nestor Torres,2001,195.995,280.2673,7,1,-8.034
SOOFHUH12A8C1340A5,Out Of This World,Black Flag,1985,207.238,133.25016,10,0,-13.77
SOYJHEW12A8C133A40,I Changed My Mind (DJ Spinna Remix),Lyrics Born,2005,98.927,313.15546,11,1,-3.528
SOZDQHO12AB018512F,2StepN,North Mississippi Allstars,2006,124.996,166.21669,5,1,-8.235
SOUEDBC12AC90972E5,Warung Beach,John Digweed,2006,127.995,405.10649,10,1,-5.988
SONNYOP12A8AE45715,You Can Do Better Than Me (Album Version),Death Cab for Cutie,2008,101.306,119.40526,7,1,-10.775
SOCVTCQ12AB01848FC,Song Sung Blue,Neil Diamond,1972,164.359,194.40281,0,1,-8.351
SOUKRZV12AB0182E90,Ain't That Something,High Strung_ The,2003,120.944,165.3024,9,1,-2.694
SOCDXPZ12AB01844FD,I've got Vilking in Me,Four Tet,2004,70.296,136.202,0,0,-17.977
SOJHGDB12A8C137470,Midnight  (LP Version),Axe,1983,157.614,211.53914,4,0,-7.465
SOPRMCE12A6D4FBBE5,Samaritanas Del Amor,Jose Luis Perales,1984,92.686,199.94077,9,0,-7.392
SOCLZZX12AB01849D3,Sunshower,Dave Valentin,1999,82.763,277.21098,10,1,-12.183
SOMGYNM12A6D4F9B9B,Breakin',Milk Inc.,2006,130.008,206.75873,3,0,-6.704
SODQFQC12A8C13FD7A,Good Enough,Evanescence,2006,91.371,331.36281,0,1,-12.527
SOGBEWD12A8C1427C8,Traffic,Truckfighters,2007,148.363,270.44526,11,1,-4.935
SOUOMRB12AB017EBE9,Within My Blood,Skeletonwitch,2004,206.936,252.08118,4,0,-5.131
SOBUHQT12AB0186C07,Mr. Wonderful,Peggy Lee,1992,120.716,200.6722,7,1,-13.269
SOQCJNI12A8C142188,Same Game,Leigh Jones,2008,103.465,200.51546,0,0,-7.076
SOYNTSK12AB0184C2F,Danger! She's A Stranger,The Five Stairsteps,2005,93.847,165.74649,10,0,-8.701
SOZCWXS12AB018514C,Eight (Album Version),Onesidezero,2001,151.746,281.12934,6,0,-6.765
SORYPLB12A8C142025,Boar Hog Blues,Jazz Gillum,1997,140.144,170.9971,9,1,-15.08
SOCLYJV12A8C13F5DC,Where We Are From,Lexie Mountain Boys,2006,80.002,247.11791,10,1,-24.19
SOWIDQC12AB0183BAE,El Jorobadito,Los Auténticos Decadentes,1989,88.505,223.97342,9,0,-7.364
SOYSUZL12A6D4F9005,Ocean Drive,Lighthouse Family,1995,90.703,241.8673,2,1,-8.03
SOBRZQM12A6D4F6896,Five Long Years,Freddie King,1971,148.627,263.65342,7,1,-11.832
SOIHMRM12A6D4F89CC,Check 1_2,EPMD,1999,200.265,196.91057,1,1,-7.481
SOXNNAL12AB0182E8A,Show a Sign of Life,High Strung_ The,2003,155.524,123.8722,0,1,-4.399
SOQERJP12A8C14130F,Everyone (LP Version),Socialburn,2003,91.231,241.84118,9,1,-5.134
SOLPVLB12AB01879CB,Mean Old World Blues,T-Bone Walker,1983,87.056,174.96771,1,1,-15.852
SOPOJSW12AC468C5D5,Ville Eyolf,Black Debbath,2006,84.157,276.21832,4,1,-5.812
SOZLPVU12A6D4FD279,Mark My Words (Album Version),Hatebreed,1997,202.65,111.22893,1,1,-5.665
SOOPDSG12AB018B57E,C Day (Maxi Club Version),Confetti's,2001,119.955,312.45016,1,1,-5.671
SONFECQ12AB017EFF7,Itchycoo Park,Small Faces,1967,123.381,172.72118,2,1,-8.643
SOLIGLL12AB018C551,Blueberry Hill,Gene Autry,1992,107.718,155.53261,0,1,-15.971
SOLLXZJ12A6D4F96B0,I Constantly Thank God For Esteban (Album Version),Panic! At The Disco,2005,167.011,210.25914,7,0,-5.72
SOAFQZW12A58A77CA5,Ju Ju,Poncho Sanchez,2001,213.718,427.07546,1,1,-9.428
SOKRMXG12A8C13AB54,Song Of The Valley,John Cale,1985,134.258,307.22567,7,1,-14.399
SOUKJOM12AF72A5F91,Shadow After Dark,Ana Popovic,2007,177.362,263.83628,8,1,-5.212
SOJPXOL12A58A793B9,Xtra Thump (Featuring Tash from Tha Alkaholiks),Defari,2003,80.891,178.72934,7,1,-5.132
SONFAMH12A6D4FA1FE,Cellular Phone,Bounty Killer,1995,159.798,205.29587,0,1,-5.758
SONMFZP12A8C14297C,Limbo Rock,Dora The Explorer,2006,105.019,159.29424,11,0,-6.014
SOQRBPU12AB018560B,Bald Head,Professor Longhair,1980,156.803,153.49506,10,1,-15.572
SOGVOOU12A8AE4643A,Sun Shower - Cadence Weapon Remix (Cd),Busdriver,2007,129.993,316.21179,11,0,-7.64
SOJVAKH12AB0184F65,Some Guys Have All The Luck,Robert Palmer,1981,126.513,184.34567,2,1,-8.105
SOWLGVU12AC3DFA925,Why Did You All Lie to Me?,Dario Marianelli,2009,162.487,262.94812,7,0,-25.369
SOAPNML12A8C13B696,Cold Youth,Cut Copy,2008,128.006,289.04444,11,0,-2.846
SOUUNYT12AB0184F40,It's All In My Mind,Teenage Fanclub,2005,122.002,221.41342,5,1,-7.603
SOESPAS12AB017DBAE,14 Botellas,2 Minutos,1994,103.54,52.32281,7,1,-14.089
SOFJJXH12A6D4F8104,Move On,Paul Stanley,1978,140.172,191.55546,5,1,-7.196
SODXWSC12A8C13828F,Only Love,Daryl Hall & John Oates,1990,118.427,276.6624,9,1,-12.086
SONRABC12AB0181584,Romeo's Exile,Liam O'Flynn,1995,122.425,234.10893,0,1,-9.148
SOLDTNU12A58A7A231,What's Gonna Happen On the 8th Day,Screamin' Jay Hawkins,1996,116.01,301.13914,10,1,-7.401
SOBPRCW12AB0186D3E,Assassin,Floor,2002,156.179,117.02812,4,0,-7.24
SOWPBNN12AB01848B1,Well Oh Well,Tiny Bradshaw,2004,106.565,158.82404,0,0,-6.627
SOCXWEG12A6D4FBEA3,I Am Fred Astaire (Album Version),Taking Back Sunday,2004,147.745,223.39873,7,1,-4.495
SOQZCRW12AC468B0C0,Memphis Jug,Memphis Jug Band,2001,141.185,187.53261,2,0,-17.186
SOLHEQX12A8C135403,Honey,Mariah Carey Featuring Da Brat & JD,1997,95.138,314.122,4,1,-10.728
SOSXJSF12A8C13DD2D,Beautiful,Christina Aguilera,2002,139.99,236.95628,8,1,-3.924
SOWTMAZ12A58A7DA40,We All Need Love,Irma Thomas,2008,131.0,190.9024,3,1,-11.975
SOMNOUE12A8C130DDE,Reminisce For A While (Sung With Raul Malo),Neil Diamond,1996,91.302,267.57179,5,1,-9.413
SOWFOWK12A6D4F669C,The Fourth Wish,Bruno Sanfilippo,2006,179.547,398.602,3,1,-16.864
SOOSTAD12A8C133F0B,Mädchen mit Plan,2raumwohnung,2002,124.023,272.95302,7,1,-9.846
SOPMAEU12A67AE0C81,The World Turned Upside Down,Coldplay,2005,136.82,269.34812,9,1,-6.294
SOHIHSR12AB0184E8F,Everyone's At It,Lily Allen,2009,116.957,277.83791,5,1,-6.399
SOPOGEB12A6D4FB25A,Slow Ride [Live Version],Foghat,1977,114.831,501.2371,5,1,-9.817
SOMJFYS12A8C13E24C,Why U Mad At Me (Explicit Screwed Version),T.I.,2004,148.877,258.92526,6,0,-5.81
SOJIGTT12A6D4FC3BA,Over And Out [Album Version],Britny Fox,1991,149.01,285.02159,11,1,-12.159
SOKEKSF12AAF3B3977,Chuckanut Drive,Power Pill Fist,2008,138.387,291.42159,5,1,0.566
SORIHQQ12AB0181B67,Enervé,Olivia Ruiz,2004,104.0,230.24281,8,1,-5.106
SORSXYJ12AB01882C9,(Coffee's For Closers),Fall Out Boy,2008,155.038,275.3824,4,1,-3.214
SOKELXZ12A8C13B501,The Legend of Yellow Boobie,Year of Desolation,2005,223.323,337.76281,1,1,-5.623
SONRSKV12AB018B6A1,Woman Shy,Jerry Reed,1967,121.371,135.18322,5,1,-13.941
SOALPEZ12A8C132E29,Frankie And Johnny,Gene Autry,1996,81.829,163.52608,2,1,-17.123
SOZXBAJ12AB017F858,Big Boss Man,John Hammond,1965,95.434,162.71628,5,1,-11.726
SOCVNKY12A6D4FBC5E,Machinenfunk,1. Futurologischer Congress,1982,146.036,204.93016,0,1,-10.644
SOUVHAM12A6D4FA42A,Korea (LP Version),Deftones,2000,178.339,203.59791,7,1,-3.145
SOSEVUC12A8C145671,Thats What I Like About a Country Song,Aaron Watson,2008,138.471,170.84036,7,1,-9.909
SOTBYJX12AB0188922,(I Used To Couldn't Dance) Tight Pants,Eagles Of Death Metal,2008,237.831,215.64036,7,1,-4.462
SOLMKME12B0B8081D3,Slave Song,Sade,2000,118.023,252.47302,6,0,-10.007
SODIPHG12A58A7BEA6,Can't Stop Cocoa Tea,Cocoa Tea,1991,146.474,162.35057,1,1,-17.422
SOFUXYZ12AB018C902,Junko partner,Mike Bloomfield,1996,167.553,284.1073,3,1,-12.727
SONTBKA12A8C144020,U Not Like Me,50 Cent,2002,92.649,255.63383,6,1,-3.084
SOXIIPZ12A8C13EDC0,Is It The Skin I'm In?,Lyrics Born,2008,151.051,233.32526,8,0,-5.755
SOWTJRG12AC9075799,Préliminaires_ par Philippe Pagès (feat. Philippe Pagès),Nicolas Bacchus,2002,83.574,65.61914,0,1,-18.463
SOGSOTK12A6D4FA596,Josephine (French Edit),Chris Rea,2008,110.1,236.35546,3,0,-7.186
SOJKYRI12A58A7D06C,Frieda,David Benoit,2000,152.077,274.1024,0,1,-10.03
SOFBCXN12A8C13C8C8,Pick Me Up On Your Way Down,Martina McBride,2005,131.074,160.62649,0,1,-6.94
SONSBJS12A67ADE7EC,Yhteinen koti,Irwin Goodman,2001,189.997,194.32444,2,1,-12.374
SOKIWRW12AB017FAD7,Aljarafe,Lole y Manuel,1992,85.472,141.66159,6,1,-16.465
SOZOEUF12AB017E66A,Way Beyond,32 Leaves,2009,137.951,233.66485,11,1,-6.446
SOMAYCY12A6D4F936C,Oprah (Album Version),Kathleen Madigan,2006,87.392,92.00281,7,0,-12.884
SOXBPJO12A8C1401AC,It's Not What You Say,Louie Ramirez,1968,125.028,174.10567,5,1,-8.192
SOQOEGK12AB01883BB,Bata 6/8,Tito Puenté,1987,112.566,362.50077,1,1,-25.499
SOSPTBA12A81C23A03,El Perro,Juana Molina,2003,124.754,401.65832,1,1,-14.129
SOSTWHL12A6D4FD2A9,As Mist Lay Silent Beneath,Keep Of Kalessin,1999,127.585,340.4273,5,1,-5.298
SOEGJRT12A6D4FCD65,Henrys Death,BT,2005,150.082,214.54322,2,1,-7.652
SOETRAW12AB0180F0E,The Way Love Is,Captain Hollywood Project,1995,150.014,338.36363,7,1,-8.67
SOYCRXU12AB0180B86,Never My Love,Kathy Troccoli,1994,79.744,251.29751,7,1,-10.851
SOQWSGM12A6D4FC3C6,You Left Me,The Maine,2008,130.031,209.00526,0,1,-4.92
SOULIKU12A58A78CE2,February Song [Live],Josh Groban,2008,140.0,311.14404,5,0,-9.55
SOFEQWY12A6D4F94CC,2HB (1999 Digital Remaster),Bryan Ferry,1976,149.435,194.61179,1,1,-8.903
SOOWVZQ12AF72A0070,Don't Cha Know,Jimmie Vaughan,1994,128.713,260.72771,10,1,-9.508
SOJAMMF12A58A7656D,Take Her Out,Alice In Chains,2009,96.941,239.35955,8,1,-4.994
SOIVNTJ12AC468C685,'57 Chevrolet,Billie Jo Spears,1990,185.583,173.68771,2,1,-12.957
SONJEYU12AC468C050,The Battle Of New Orleans,Johnny Horton,1959,179.311,148.79302,9,1,-8.601
SOYBVOI12AB017AD6B,Lover In Demand,Delbert McClinton,2000,112.053,105.35138,7,0,-11.187
SOTUDGH12A8C13FED6,Evergreen,Rubyhorse,2002,129.909,266.03057,7,1,-6.404
SOKJUOW12AB0181545,Transamazonia (Deep Dish No Doze Mix),Shamen,1995,83.497,600.37179,4,0,-7.512
SOMXGSM12A8C130A2C,Unbreak My Heart,Alexander O'Neal,2008,109.991,267.25832,9,0,-7.367
SOCHBZX12A8C141F2B,Wailing Sounds,Jimmy Page,2004,184.456,157.02159,2,0,-4.813
SOVXFJX12A81C2387B,Tuscan Chica,Soul Ballet,2007,101.006,462.07955,4,0,-6.947
SOOYKEK12A8C13B1DD,Rebel Music,Wyclef Jean featuring Prodigy of Mobb Deep,2003,196.04,237.50485,2,1,-3.909
